id,model_year,model_type,mileage,condition,sale_price,sale_date,source
y03374,1984,911,42000,Fair,73000,2022-05-20,https://bringatrailer.com/listing/1984-porsche-911-carrera-coupe-3/
y03375,2013,911,50000,Fair,38500,2022-05-20,https://bringatrailer.com/listing/2013-porsche-cayenne-gts-21/
y03376,2014,Cayman,24000,Fair,62500,2022-05-20,https://bringatrailer.com/listing/2014-porsche-cayman-s-31/
y03377,2002,911,73000,Fair,33397,2022-05-20,https://bringatrailer.com/listing/2002-porsche-911-cabriolet-28/
y03378,2014,911,19000,Fair,69500,2022-05-20,https://bringatrailer.com/listing/2014-porsche-911-93/
y03379,2005,911,78000,Fair,36000,2022-05-20,https://bringatrailer.com/listing/2005-porsche-911-carrera-4s-4-2/
y03380,2003,911,150000,Fair,16251,2022-05-20,https://bringatrailer.com/listing/2003-porsche-cayenne-turbo-4/
y03381,1996,911,56000,Fair,70500,2022-05-20,https://bringatrailer.com/listing/1996-porsche-911-carrera-coupe-4/
y03382,2008,911,84000,Fair,72696,2022-05-20,https://bringatrailer.com/listing/2008-porsche-911-turbo-coupe-5/
y03383,2001,911,42000,Fair,29246,2022-05-21,https://bringatrailer.com/listing/2001-porsche-911-carrera-cabriolet-46/
y03384,1991,911,79000,Fair,142000,2022-05-21,https://bringatrailer.com/listing/1991-porsche-911-turbo-40/
y03385,1983,911,139000,Fair,59750,2022-05-21,https://bringatrailer.com/listing/1983-porsche-911sc-targa-30/
y03386,2016,Boxster,8000,Fair,104000,2022-05-21,https://bringatrailer.com/listing/2016-porsche-boxster-spyder-25/
y03387,1994,928,84000,Fair,48000,2022-05-21,https://bringatrailer.com/listing/1994-porsche-928-gts-28/
y03388,1999,911,71000,Fair,28600,2022-05-21,https://bringatrailer.com/listing/1999-porsche-911-carrera-4-51/
y03389,2008,Boxster,54000,Fair,27000,2022-05-21,https://bringatrailer.com/listing/2008-porsche-boxster-rs-60-spyder-8/
y03390,2001,911,33000,Fair,179500,2022-05-22,https://bringatrailer.com/listing/2001-porsche-911-gt2-2/
y03391,2010,911,36000,Fair,69500,2022-05-22,https://bringatrailer.com/listing/2010-porsche-911-carrera-s-cabriolet/
y03392,1975,914,14000,Fair,19250,2022-05-22,https://bringatrailer.com/listing/1975-porsche-914-2-0-26/
y03393,1999,911,69000,Fair,23090,2022-05-22,https://bringatrailer.com/listing/1999-porsche-1999-porsche-911-carrera-cabriolet-carrera-4-6-speed-manual/
y03394,2020,911,14000,Fair,126558,2022-05-22,https://bringatrailer.com/listing/2020-porsche-taycan-turbo-2/
y03395,2007,911,72000,Fair,54997,2022-05-22,https://bringatrailer.com/listing/2007-porsche-911-turbo-coupe-16/
y03396,1999,Boxster,58000,Fair,17250,2022-05-22,https://bringatrailer.com/listing/1999-porsche-boxster-102/
y03397,1995,911,93000,Fair,46000,2022-05-22,https://bringatrailer.com/listing/1995-porsche-911-carrera-cabriolet-76/
y03398,1985,911,63000,Fair,50777,2022-05-22,https://bringatrailer.com/listing/1985-porsche-911-carrera-targa-39/
y03399,2001,Boxster,79000,Fair,16500,2022-05-22,https://bringatrailer.com/listing/2001-porsche-boxster-s-98/
y03400,2009,911,1800,Fair,66997,2022-05-23,https://bringatrailer.com/listing/2009-porsche-911-carrera-4s-cabriolet-7/
y03401,1982,911,30000,Fair,42500,2022-05-23,https://bringatrailer.com/listing/1982-porsche-911sc-targa-3/
y03402,2006,911,25000,Fair,48500,2022-05-23,https://bringatrailer.com/listing/2006-porsche-911-carrera-4-cabriolet-4/
y03403,2002,911,103000,Fair,24250,2022-05-23,https://bringatrailer.com/listing/2002-porsche-911-targa-24/
y03404,2002,911,96000,Fair,48500,2022-05-23,https://bringatrailer.com/listing/2002-porsche-911-turbo-149/
y03405,2005,911,50000,Fair,42500,2022-05-23,https://bringatrailer.com/listing/2005-porsche-911-carrera-s-87/
y03406,2008,911,34000,Fair,99000,2022-05-23,https://bringatrailer.com/listing/2008-porsche-911-turbo-coupe-2/
y03407,1974,911,3200,Fair,66911,2022-05-23,https://bringatrailer.com/listing/1974-porsche-911-86/
y03408,1968,912,4000,Fair,26000,2022-05-23,https://bringatrailer.com/listing/1968-porsche-912-96/
y03409,2014,911,57000,Fair,60000,2022-05-23,https://bringatrailer.com/listing/2014-porsche-cayenne-turbo-s-15/
y03410,2007,Cayman,62000,Fair,28002,2022-05-23,https://bringatrailer.com/listing/2007-porsche-cayman-45/
y03411,1999,Boxster,28000,Fair,19000,2022-05-23,https://bringatrailer.com/listing/1999-porsche-boxster-111/
y03412,2012,911,14000,Fair,102000,2022-05-23,https://bringatrailer.com/listing/2012-porsche-911-turbo-coupe-4/
y03413,2017,911,15000,Fair,85000,2022-05-23,https://bringatrailer.com/listing/2017-porsche-911-carrera-coupe-2/
y03414,1995,911,59000,Fair,82699,2022-05-24,https://bringatrailer.com/listing/1995-porsche-911-carrera-4-coupe-3/
y03415,1990,944,97000,Fair,20944,2022-05-24,https://bringatrailer.com/listing/1990-porsche-944-s2-cabriolet-72/
y03416,2012,911,44000,Fair,96000,2022-05-24,https://bringatrailer.com/listing/2012-porsche-911-turbo-s-12/
y03417,2006,Boxster,46000,Fair,28250,2022-05-24,https://bringatrailer.com/listing/2006-porsche-boxster-s-27/
y03418,2001,Boxster,64000,Fair,17250,2022-05-24,https://bringatrailer.com/listing/2001-porsche-boxster-s-97/
y03419,1999,911,64000,Fair,25996,2022-05-24,https://bringatrailer.com/listing/1999-porsche-911-carrera-289/
y03420,2006,911,35000,Fair,47751,2022-05-24,https://bringatrailer.com/listing/2006-porsche-911-carrera-cabriolet-15/
y03421,2011,Boxster,15000,Fair,69000,2022-05-25,https://bringatrailer.com/listing/2011-porsche-boxster-spyder-60/
y03422,2015,911,15000,Fair,145000,2022-05-25,https://bringatrailer.com/listing/2015-porsche-911-turbo-s-cabriolet-5/
y03423,1999,Boxster,59000,Fair,16500,2022-05-25,https://bringatrailer.com/listing/1999-porsche-boxster-114/
y03424,2012,911,17000,Fair,121000,2022-05-25,https://bringatrailer.com/listing/2012-porsche-911-turbo-s-cabriolet-10/
y03425,1986,944,134000,Fair,12000,2022-05-25,https://bringatrailer.com/listing/1986-porsche-944-75/
y03426,2009,911,105000,Fair,48227,2022-05-25,https://bringatrailer.com/listing/2009-porsche-911-carrera-s-cabriolet-31/
y03427,2003,Boxster,27000,Fair,18700,2022-05-25,https://bringatrailer.com/listing/2003-porsche-boxster-48/
y03428,1977,911,202000,Fair,35000,2022-05-25,https://bringatrailer.com/listing/1977-porsche-911s-45/
y03429,2002,911,81000,Fair,46600,2022-05-26,https://bringatrailer.com/listing/2002-porsche-911-turbo-147/
y03430,2003,911,29000,Fair,64500,2022-05-26,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-96/
y03431,2018,911,8200,Fair,240000,2022-05-26,https://bringatrailer.com/listing/2018-porsche-911-gt3-9/
y03432,1983,944,15000,Fair,21944,2022-05-26,https://bringatrailer.com/listing/1983-porsche-944-90/
y03433,1998,911,32000,Fair,182000,2022-05-26,https://bringatrailer.com/listing/1998-porsche-911-carrera-s-coupe-8/
y03434,1968,911,15000,Fair,80000,2022-05-27,https://bringatrailer.com/listing/1968-porsche-911s-10/
y03435,1978,911,129000,Fair,52500,2022-05-27,https://bringatrailer.com/listing/1978-porsche-911sc-3-0-21/
y03436,2018,911,5600,Fair,378000,2022-05-27,https://bringatrailer.com/listing/2018-porsche-911-gt2-rs-weissach-30/
y03437,2007,911,34000,Fair,61500,2022-05-27,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-cabriolet-12/
y03438,1968,912,79000,Fair,40250,2022-05-27,https://bringatrailer.com/listing/1968-porsche-912-94/
y03439,1986,944,75000,Fair,35000,2022-05-27,https://bringatrailer.com/listing/1986-porsche-944-turbo-216/
y03440,1991,928,12000,Fair,97000,2022-05-28,https://bringatrailer.com/listing/1991-porsche-928-gt-13/
y03441,2013,911,107000,Fair,66500,2022-05-28,https://bringatrailer.com/listing/2013-porsche-911-carrara-4s-20/
y03442,1999,911,95000,Fair,30246,2022-05-28,https://bringatrailer.com/listing/1999-porsche-911-carrera-276/
y03443,2016,Boxster,13000,Fair,103000,2022-05-28,https://bringatrailer.com/listing/2016-porsche-boxster-spyder-26/
y03444,2002,911,36000,Fair,87500,2022-05-28,https://bringatrailer.com/listing/2002-porsche-911-turbo-146/
y03445,1991,928,93000,Fair,28500,2022-05-28,https://bringatrailer.com/listing/1991-porsche-928-s4-4/
y03446,2000,911,23000,Fair,53996,2022-05-28,https://bringatrailer.com/listing/2000-porsche-911-carrera-188/
y03447,2007,911,48000,Fair,93500,2022-05-28,https://bringatrailer.com/listing/2007-porsche-911-turbo-coupe-14/
y03448,1995,911,39000,Fair,74993,2022-05-28,https://bringatrailer.com/listing/1995-porsche-911-carrera-4-cabriolet-15/
y03449,1983,911,90000,Fair,46000,2022-05-28,https://bringatrailer.com/listing/1983-porsche-911sc-targa-32/
y03450,2003,911,86000,Fair,57996,2022-05-28,https://bringatrailer.com/listing/2003-porsche-911-turbo-122/
y03451,2016,Cayman,18000,Fair,85000,2022-05-29,https://bringatrailer.com/listing/2016-porsche-cayman-gt4-105/
y03452,1961,356,59000,Excellent,216000,2022-05-29,https://bringatrailer.com/listing/1961-porsche-356b-roadster-2/
y03453,2002,911,57000,Fair,34250,2022-05-29,https://bringatrailer.com/listing/2002-porsche-911-carrera-4-cabriolet-32/
y03454,2018,911,5300,Fair,140000,2022-05-29,https://bringatrailer.com/listing/2018-porsche-911-carrera-4-gts-2/
y03455,1987,911,65000,Fair,57500,2022-05-29,https://bringatrailer.com/listing/1987-porsche-911-carrera-cabriolet-64/
y03456,1972,911,21000,Fair,173000,2022-05-29,https://bringatrailer.com/listing/1972-porsche-911s-15/
y03457,2008,911,31000,Fair,36100,2022-05-30,https://bringatrailer.com/listing/2008-porsche-cayenne-turbo-20/
y03458,1972,914,79000,Fair,105000,2022-05-30,https://bringatrailer.com/listing/1972-porsche-914-63/
y03459,1992,911,99000,Fair,89000,2022-05-30,https://bringatrailer.com/listing/1992-porsche-911-carrera-4-6/
y03460,2006,911,91000,Fair,35750,2022-05-30,https://bringatrailer.com/listing/2006-porsche-911-carrera-4-coupe/
y03461,2017,911,10000,Fair,149000,2022-05-30,https://bringatrailer.com/listing/2017-porsche-911-targa-4s-3/
y03462,1982,911,114000,Fair,42750,2022-05-30,https://bringatrailer.com/listing/1982-porsche-911sc-targa-8/
y03463,1969,912,11000,Fair,56000,2022-05-30,https://bringatrailer.com/listing/1969-porsche-912-82/
y03464,2009,911,93000,Fair,51000,2022-05-30,https://bringatrailer.com/listing/2009-porsche-911-carrera-4s-cabriolet-8/
y03465,1988,911,113000,Fair,91100,2022-05-30,https://bringatrailer.com/listing/1988-porsche-911-carrera-coupe-7/
y03466,2009,911,30000,Fair,70500,2022-05-31,https://bringatrailer.com/listing/2009-porsche-911-turbo-cabriolet-29/
y03467,2016,911,140,Fair,238000,2022-05-31,https://bringatrailer.com/listing/2016-porsche-911-gt3-rs-6/
y03468,2002,Boxster,64000,Fair,20250,2022-05-31,https://bringatrailer.com/listing/2002-porsche-boxster-s-88/
y03469,2006,911,53000,Fair,67000,2022-05-31,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-coupe-5/
y03470,2001,911,75000,Fair,35251,2022-05-31,https://bringatrailer.com/listing/2001-porsche-911-carrera-cabriolet-57/
y03471,1999,911,67000,Fair,29996,2022-05-31,https://bringatrailer.com/listing/1999-porsche-911-carrera-260/
y03472,2009,911,53000,Fair,56500,2022-06-01,https://bringatrailer.com/listing/2009-porsche-911-carrera-4-coupe-2/
y03473,2004,911,58000,Fair,56000,2022-06-01,https://bringatrailer.com/listing/2004-porsche-911-40th-anniversary-69/
y03474,1991,911,61000,Fair,214227,2022-06-01,https://bringatrailer.com/listing/1991-porsche-911-turbo-39/
y03475,2004,911,58000,Fair,65000,2022-06-01,https://bringatrailer.com/listing/2004-porsche-911-turbo-cabriolet-91/
y03476,1975,911,96000,Fair,26750,2022-06-01,https://bringatrailer.com/listing/1975-porsche-911-s-26/
y03477,2009,911,29000,Fair,86000,2022-06-01,https://bringatrailer.com/listing/2009-porsche-911-carrera-s-coupe-5/
y03478,2012,Boxster,27000,Fair,45000,2022-06-01,https://bringatrailer.com/listing/2012-porsche-boxster-s-4/
y03479,1982,928,79000,Fair,17478,2022-06-01,https://bringatrailer.com/listing/1982-porsche-928-45/
y03480,1990,911,91000,Fair,73500,2022-06-01,https://bringatrailer.com/listing/1990-porsche-911-carrera-2-coupe-9/
y03481,2012,911,10000,Fair,97500,2022-06-02,https://bringatrailer.com/listing/2012-porsche-911-carrera-gts-25/
y03482,2017,911,21000,Fair,102000,2022-06-02,https://bringatrailer.com/listing/2017-porsche-911-carrera-s-14/
y03483,1995,928,22000,Fair,90000,2022-06-02,https://bringatrailer.com/listing/1995-porsche-928-gts-7/
y03484,2001,Boxster,46000,Fair,18000,2022-06-02,https://bringatrailer.com/listing/2001-porsche-boxster-s-99/
y03485,2011,911,25000,Fair,58500,2022-06-02,https://bringatrailer.com/listing/2011-porsche-911-carrera-coupe/
y03486,1999,Boxster,50000,Fair,15000,2022-06-02,https://bringatrailer.com/listing/1999-porsche-boxster-106/
y03487,1988,924,92000,Fair,12216,2022-06-02,https://bringatrailer.com/listing/1988-porsche-924s-30-2/
y03488,2007,Cayman,65000,Fair,30450,2022-06-02,https://bringatrailer.com/listing/2007-porsche-cayman-47/
y03489,1984,944,160,Fair,19000,2022-06-02,https://bringatrailer.com/listing/1984-porsche-944-87/
y03490,1984,911,202000,Fair,55500,2022-06-03,https://bringatrailer.com/listing/1984-porsche-911-carrera-targa-38/
y03491,1987,911,40000,Fair,51000,2022-06-03,https://bringatrailer.com/listing/1987-porsche-911-carrera-cabriolet-66/
y03492,2006,911,60000,Fair,51000,2022-06-03,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-cabriolet-28-2/
y03493,2005,Boxster,28000,Fair,27750,2022-06-03,https://bringatrailer.com/listing/2005-porsche-boxster-s-45/
y03494,1966,912,72000,Fair,62000,2022-06-03,https://bringatrailer.com/listing/1966-porsche-912-coupe-63/
y03495,2001,Boxster,26000,Fair,19500,2022-06-03,https://bringatrailer.com/listing/2001-porsche-boxster-16/
y03496,1981,911,18000,Fair,53500,2022-06-03,https://bringatrailer.com/listing/1981-porsche-911sc-49/
y03497,1977,911,1400,Fair,73500,2022-06-04,https://bringatrailer.com/listing/1977-porsche-911-29/
y03498,,911,,Fair,18300,2022-06-04,https://bringatrailer.com/listing/porsche-letter-illuminated-sign-2/
y03499,2005,911,68000,Fair,56000,2022-06-04,https://bringatrailer.com/listing/2005-porsche-911-carrera-s-coupe-4/
y03500,2009,911,133000,Fair,25420,2022-06-04,https://bringatrailer.com/listing/2009-porsche-cayenne-gts-56/
y03501,1995,911,60000,Fair,64464,2022-06-04,https://bringatrailer.com/listing/1995-porsche-993-911/
y03502,2022,911,41,Fair,275000,2022-06-04,https://bringatrailer.com/listing/2022-porsche-992-gt3-3/
y03503,2002,Boxster,104000,Fair,15500,2022-06-04,https://bringatrailer.com/listing/2002-porsche-boxster-26/
y03504,2013,911,67000,Fair,71600,2022-06-04,https://bringatrailer.com/listing/2013-porsche-911-carrara-4s-26/
y03505,1982,911,75000,Fair,49250,2022-06-04,https://bringatrailer.com/listing/1982-porsche-911sc-targa-7/
y03506,1987,911,42000,Fair,242000,2022-06-05,https://bringatrailer.com/listing/1987-porsche-911-turbo-coupe-4/
y03507,2001,911,36000,Fair,36750,2022-06-05,https://bringatrailer.com/listing/2001-porsche-911-carrera-cabriolet-53/
y03508,1973,911,35000,Fair,120911,2022-06-05,https://bringatrailer.com/listing/1973-porsche-911t-targa-38/
y03509,1984,944,26000,Fair,14000,2022-06-05,https://bringatrailer.com/listing/1984-porsche-944-82/
y03510,1969,911,45000,Fair,115000,2022-06-06,https://bringatrailer.com/listing/1969-porsche-911s-5/
y03511,1995,911,72000,Fair,81000,2022-06-06,https://bringatrailer.com/listing/1995-porsche-911-carrera-coupe-11/
y03512,2010,911,11000,Fair,170000,2022-06-06,https://bringatrailer.com/listing/2010-porsche-911-gt3-42/
y03513,2002,911,69000,Fair,24350,2022-06-06,https://bringatrailer.com/listing/2002-porsche-911-cabriolet-29/
y03514,1988,911,152000,Fair,70411,2022-06-07,https://bringatrailer.com/listing/1988-porsche-911-carrera-coupe-3/
y03515,2010,911,72000,Fair,37500,2022-06-07,https://bringatrailer.com/listing/2010-porsche-cayenne-gts-3/
y03516,1973,911,7000,Fair,129100,2022-06-07,https://bringatrailer.com/listing/1973-porsche-911t-84/
y03517,2007,911,25000,Fair,70500,2022-06-07,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-coupe-4/
y03518,1996,911,45000,Fair,177777,2022-06-07,https://bringatrailer.com/listing/1996-porsche-911-carrera-4s-71/
y03519,1995,911,72000,Fair,57250,2022-06-07,https://bringatrailer.com/listing/1995-porsche-911-carrera-cabriolet-78/
y03520,2003,911,25000,Fair,55000,2022-06-08,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-97/
y03521,2010,911,51000,Fair,82000,2022-06-08,https://bringatrailer.com/listing/2010-porsche-911-carrera-s-coupe/
y03522,1989,911,75000,Fair,145000,2022-06-08,https://bringatrailer.com/listing/1989-porsche-911-carrera-targa-32/
y03523,1999,911,74000,Fair,23250,2022-06-08,https://bringatrailer.com/listing/1999-porsche-911-carrera-cabriolet-32/
y03524,1989,944,111000,Fair,43500,2022-06-08,https://bringatrailer.com/listing/1989-porsche-944-turbo-31/
y03525,2007,911,10000,Fair,172555,2022-06-08,https://bringatrailer.com/listing/2007-porsche-911-turbo-coupe-25/
y03526,2011,911,4900,Fair,133000,2022-06-08,https://bringatrailer.com/listing/2011-porsche-911-turbo-s-cabriolet-3/
y03527,1990,911,131000,Fair,94964,2022-06-08,https://bringatrailer.com/listing/1990-porsche-911-carrera-2-coupe-11/
y03528,2006,911,79000,Fair,25750,2022-06-08,https://bringatrailer.com/listing/2006-porsche-cayenne-turbo-s-12/
y03529,2003,911,72000,Fair,58527,2022-06-08,https://bringatrailer.com/listing/2003-porsche-996-turbo/
y03530,2009,911,104000,Fair,45750,2022-06-08,https://bringatrailer.com/listing/2009-porsche-911-carrera-4s-cabriolet-9/
y03531,1974,914,19000,Fair,40911,2022-06-08,https://bringatrailer.com/listing/1974-porsche-914-2-0-62/
y03532,2003,911,67000,Fair,40000,2022-06-09,https://bringatrailer.com/listing/2003-porsche-911-carrera-75/
y03533,1996,911,88000,Fair,177000,2022-06-09,https://bringatrailer.com/listing/1996-porsche-911-turbo-86/
y03534,1987,911,12000,Fair,83000,2022-06-09,https://bringatrailer.com/listing/1987-porsche-911-turbo-coupe/
y03535,2022,Boxster,2800,Fair,121000,2022-06-09,https://bringatrailer.com/listing/2022-porsche-boxster-25-years-edition/
y03536,1998,911,12000,Fair,205000,2022-06-09,https://bringatrailer.com/listing/1998-porsche-911-carrera-s-coupe-7/
y03537,2009,911,22000,Fair,100000,2022-06-09,https://bringatrailer.com/listing/2009-porsche-911-turbo-cabriolet-30/
y03538,1988,928,76000,Fair,37000,2022-06-09,https://bringatrailer.com/listing/1988-porsche-928-s4-76/
y03539,1995,911,165000,Fair,37750,2022-06-09,https://bringatrailer.com/listing/1995-porsche-911-carrera-cabriolet-80/
y03540,2008,911,51000,Fair,34500,2022-06-09,https://bringatrailer.com/listing/2008-porsche-cayenne-turbo-22/
y03541,1991,911,42000,Fair,195000,2022-06-09,https://bringatrailer.com/listing/1991-porsche-911-turbo-36-2/
y03542,1997,Boxster,59000,Fair,14500,2022-06-09,https://bringatrailer.com/listing/1997-porsche-boxster-59/
y03543,2008,Cayman,71000,Fair,24249,2022-06-09,https://bringatrailer.com/listing/2008-porsche-cayman-29/
y03544,2011,Boxster,20000,Fair,71200,2022-06-10,https://bringatrailer.com/listing/2011-porsche-boxster-spyder-61/
y03545,2008,Boxster,62000,Fair,23500,2022-06-10,https://bringatrailer.com/listing/2008-porsche-cayenne-s-24/
y03546,2012,911,20000,Fair,76000,2022-06-10,https://bringatrailer.com/listing/2012-porsche-911-carrera-s-cabriolet-8/
